"","BLOCK","PLOT","SPP","CODE","prop","cr.points"
"2634","B3",5,"BS","BW",0.333333333333333,310
"2635","B3",5,"BS","BW",0.343434343434343,320
"2636","B3",5,"BS","BW",0.353535353535354,320
"2637","B3",5,"BS","BW",0.363636363636364,320
"2638","B3",5,"BS","BW",0.373737373737374,320
"2639","B3",5,"BS","BW",0.383838383838384,320
"2640","B3",5,"BS","BW",0.393939393939394,320
"2641","B3",5,"BS","BW",0.404040404040404,320
"2642","B3",5,"BS","BW",0.414141414141414,320
"2643","B3",5,"BS","BW",0.424242424242424,320
"2644","B3",5,"BS","BW",0.434343434343434,320
"2645","B3",5,"BS","BW",0.444444444444444,310
"2646","B3",5,"BS","BW",0.454545454545455,310
"2647","B3",5,"BS","BW",0.464646464646465,310
"2648","B3",5,"BS","BW",0.474747474747475,310
"2649","B3",5,"BS","BW",0.484848484848485,300
"2650","B3",5,"BS","BW",0.494949494949495,300
"2651","B3",5,"BS","BW",0.505050505050505,300
"2652","B3",5,"BS","BW",0.515151515151515,300
"2653","B3",5,"BS","BW",0.525252525252525,300
"2654","B3",5,"BS","BW",0.535353535353535,300
"2655","B3",5,"BS","BW",0.545454545454546,300
"2656","B3",5,"BS","BW",0.555555555555556,300
"2657","B3",5,"BS","BW",0.565656565656566,300
"2658","B3",5,"BS","BW",0.575757575757576,300
"2659","B3",5,"BS","BW",0.585858585858586,290
"2660","B3",5,"BS","BW",0.595959595959596,290
"2661","B3",5,"BS","BW",0.606060606060606,260
"2662","B3",5,"BS","BW",0.616161616161616,260
"2663","B3",5,"BS","BW",0.626262626262626,260
"2664","B3",5,"BS","BW",0.636363636363636,260
"2665","B3",5,"BS","BW",0.646464646464647,250
"2666","B3",5,"BS","BW",0.656565656565657,240
"2667","B3",5,"BS","BW",0.666666666666667,230
"2668","B3",5,"BS","BW",0.676767676767677,220
"2669","B3",5,"BS","BW",0.686868686868687,200
"2670","B3",5,"BS","BW",0.696969696969697,200
"2671","B3",5,"BS","BW",0.707070707070707,190
"2672","B3",5,"BS","BW",0.717171717171717,170
"2673","B3",5,"BS","BW",0.727272727272727,160
"2674","B3",5,"BS","BW",0.737373737373737,130
"2675","B3",5,"BS","BW",0.747474747474748,120
"2676","B3",5,"BS","BW",0.757575757575758,100
"2677","B3",5,"BS","BW",0.767676767676768,90
"2678","B3",5,"BS","BW",0.777777777777778,70
"2679","B3",5,"BS","BW",0.787878787878788,70
"2680","B3",5,"BS","BW",0.797979797979798,60
"2681","B3",5,"BS","BW",0.808080808080808,40
"2682","B3",5,"BS","BW",0.818181818181818,20
"2683","B3",5,"BS","BW",0.828282828282828,20
"2684","B3",5,"BS","BW",0.838383838383838,10
"2685","B3",5,"BS","BW",0.848484848484849,0
"2686","B3",5,"BS","BW",0.858585858585859,0
"2687","B3",5,"BS","BW",0.868686868686869,0
"2688","B3",5,"BS","BW",0.878787878787879,0
"2689","B3",5,"BS","BW",0.888888888888889,0
"2690","B3",5,"BS","BW",0.898989898989899,0
"2691","B3",5,"BS","BW",0.909090909090909,0
"2692","B3",5,"BS","BW",0.919191919191919,0
"2693","B3",5,"BS","BW",0.929292929292929,0
"2694","B3",5,"BS","BW",0.939393939393939,0
"2695","B3",5,"BS","BW",0.94949494949495,0
"2696","B3",5,"BS","BW",0.95959595959596,0
"2697","B3",5,"BS","BW",0.96969696969697,0
"2698","B3",5,"BS","BW",0.97979797979798,0
"2699","B3",5,"BS","BW",0.98989898989899,0
"2700","B3",5,"BS","BW",1,0
"2701","B3",5,"WS","BW",0,0
"2702","B3",5,"WS","BW",0.0101010101010101,0
"2703","B3",5,"WS","BW",0.0202020202020202,0
"2704","B3",5,"WS","BW",0.0303030303030303,0
"2705","B3",5,"WS","BW",0.0404040404040404,0
"2706","B3",5,"WS","BW",0.0505050505050505,0
"2707","B3",5,"WS","BW",0.0606060606060606,0
"2708","B3",5,"WS","BW",0.0707070707070707,0
"2709","B3",5,"WS","BW",0.0808080808080808,0
"2710","B3",5,"WS","BW",0.0909090909090909,0
"2711","B3",5,"WS","BW",0.101010101010101,0
"2712","B3",5,"WS","BW",0.111111111111111,0
"2713","B3",5,"WS","BW",0.121212121212121,0
"2714","B3",5,"WS","BW",0.131313131313131,0
"2715","B3",5,"WS","BW",0.141414141414141,0
"2716","B3",5,"WS","BW",0.151515151515152,0
"2717","B3",5,"WS","BW",0.161616161616162,0
"2718","B3",5,"WS","BW",0.171717171717172,0
"2719","B3",5,"WS","BW",0.181818181818182,0
"2720","B3",5,"WS","BW",0.191919191919192,20
"2721","B3",5,"WS","BW",0.202020202020202,20
"2722","B3",5,"WS","BW",0.212121212121212,20
"2723","B3",5,"WS","BW",0.222222222222222,0
"2724","B3",5,"WS","BW",0.232323232323232,0
"2725","B3",5,"WS","BW",0.242424242424242,10
"2726","B3",5,"WS","BW",0.252525252525253,10
"2727","B3",5,"WS","BW",0.262626262626263,10
"2728","B3",5,"WS","BW",0.272727272727273,10
"2729","B3",5,"WS","BW",0.282828282828283,10
"2730","B3",5,"WS","BW",0.292929292929293,20
"2731","B3",5,"WS","BW",0.303030303030303,40
"2732","B3",5,"WS","BW",0.313131313131313,60
"2733","B3",5,"WS","BW",0.323232323232323,100
"2734","B3",5,"WS","BW",0.333333333333333,170
"2735","B3",5,"WS","BW",0.343434343434343,240
"2736","B3",5,"WS","BW",0.353535353535354,360
"2737","B3",5,"WS","BW",0.363636363636364,380
"2738","B3",5,"WS","BW",0.373737373737374,390
"2739","B3",5,"WS","BW",0.383838383838384,390
"2740","B3",5,"WS","BW",0.393939393939394,390
"2741","B3",5,"WS","BW",0.404040404040404,390
"2742","B3",5,"WS","BW",0.414141414141414,390
"2743","B3",5,"WS","BW",0.424242424242424,390
"2744","B3",5,"WS","BW",0.434343434343434,390
"2745","B3",5,"WS","BW",0.444444444444444,390
"2746","B3",5,"WS","BW",0.454545454545455,390
"2747","B3",5,"WS","BW",0.464646464646465,390
"2748","B3",5,"WS","BW",0.474747474747475,390
"2749","B3",5,"WS","BW",0.484848484848485,390
"2750","B3",5,"WS","BW",0.494949494949495,390
"2751","B3",5,"WS","BW",0.505050505050505,390
"2752","B3",5,"WS","BW",0.515151515151515,390
"2753","B3",5,"WS","BW",0.525252525252525,390
"2754","B3",5,"WS","BW",0.535353535353535,390
"2755","B3",5,"WS","BW",0.545454545454546,390
"2756","B3",5,"WS","BW",0.555555555555556,390
"2757","B3",5,"WS","BW",0.565656565656566,390
"2758","B3",5,"WS","BW",0.575757575757576,390
"2759","B3",5,"WS","BW",0.585858585858586,390
"2760","B3",5,"WS","BW",0.595959595959596,390
"2761","B3",5,"WS","BW",0.606060606060606,380
"2762","B3",5,"WS","BW",0.616161616161616,380
"2763","B3",5,"WS","BW",0.626262626262626,380
"2764","B3",5,"WS","BW",0.636363636363636,380
"2765","B3",5,"WS","BW",0.646464646464647,370
"2766","B3",5,"WS","BW",0.656565656565657,360
"2767","B3",5,"WS","BW",0.666666666666667,360
"2768","B3",5,"WS","BW",0.676767676767677,350
"2769","B3",5,"WS","BW",0.686868686868687,340
"2770","B3",5,"WS","BW",0.696969696969697,330
"2771","B3",5,"WS","BW",0.707070707070707,320
"2772","B3",5,"WS","BW",0.717171717171717,310
"2773","B3",5,"WS","BW",0.727272727272727,310
"2774","B3",5,"WS","BW",0.737373737373737,280
"2775","B3",5,"WS","BW",0.747474747474748,270
"2776","B3",5,"WS","BW",0.757575757575758,260
"2777","B3",5,"WS","BW",0.767676767676768,240
"2778","B3",5,"WS","BW",0.777777777777778,230
"2779","B3",5,"WS","BW",0.787878787878788,220
"2780","B3",5,"WS","BW",0.797979797979798,200
"2781","B3",5,"WS","BW",0.808080808080808,190
"2782","B3",5,"WS","BW",0.818181818181818,190
"2783","B3",5,"WS","BW",0.828282828282828,180
"2784","B3",5,"WS","BW",0.838383838383838,180
"2785","B3",5,"WS","BW",0.848484848484849,140
"2786","B3",5,"WS","BW",0.858585858585859,130
"2787","B3",5,"WS","BW",0.868686868686869,120
"2788","B3",5,"WS","BW",0.878787878787879,120
"2789","B3",5,"WS","BW",0.888888888888889,80
"2790","B3",5,"WS","BW",0.898989898989899,70
"2791","B3",5,"WS","BW",0.909090909090909,50
"2792","B3",5,"WS","BW",0.919191919191919,40
"2793","B3",5,"WS","BW",0.929292929292929,40
"2794","B3",5,"WS","BW",0.939393939393939,40
"2795","B3",5,"WS","BW",0.94949494949495,30
"2796","B3",5,"WS","BW",0.95959595959596,30
"2797","B3",5,"WS","BW",0.96969696969697,20
"2798","B3",5,"WS","BW",0.97979797979798,10
"2799","B3",5,"WS","BW",0.98989898989899,10
"2800","B3",5,"WS","BW",1,10
"2801","B3",6,"NS","NR",0,0
"2802","B3",6,"NS","NR",0.0101010101010101,0
"2803","B3",6,"NS","NR",0.0202020202020202,0
"2804","B3",6,"NS","NR",0.0303030303030303,0
"2805","B3",6,"NS","NR",0.0404040404040404,0
"2806","B3",6,"NS","NR",0.0505050505050505,0
"2807","B3",6,"NS","NR",0.0606060606060606,0
"2808","B3",6,"NS","NR",0.0707070707070707,0
"2809","B3",6,"NS","NR",0.0808080808080808,0
"2810","B3",6,"NS","NR",0.0909090909090909,10
"2811","B3",6,"NS","NR",0.101010101010101,10
"2812","B3",6,"NS","NR",0.111111111111111,10
"2813","B3",6,"NS","NR",0.121212121212121,20
"2814","B3",6,"NS","NR",0.131313131313131,20
"2815","B3",6,"NS","NR",0.141414141414141,30
"2816","B3",6,"NS","NR",0.151515151515152,30
"2817","B3",6,"NS","NR",0.161616161616162,80
"2818","B3",6,"NS","NR",0.171717171717172,100
"2819","B3",6,"NS","NR",0.181818181818182,140
"2820","B3",6,"NS","NR",0.191919191919192,310
"2821","B3",6,"NS","NR",0.202020202020202,350
"2822","B3",6,"NS","NR",0.212121212121212,350
"2823","B3",6,"NS","NR",0.222222222222222,510
"2824","B3",6,"NS","NR",0.232323232323232,510
"2825","B3",6,"NS","NR",0.242424242424242,510
"2826","B3",6,"NS","NR",0.252525252525253,510
"2827","B3",6,"NS","NR",0.262626262626263,500
"2828","B3",6,"NS","NR",0.272727272727273,500
"2829","B3",6,"NS","NR",0.282828282828283,500
"2830","B3",6,"NS","NR",0.292929292929293,500
"2831","B3",6,"NS","NR",0.303030303030303,500
"2832","B3",6,"NS","NR",0.313131313131313,500
"2833","B3",6,"NS","NR",0.323232323232323,500
"2834","B3",6,"NS","NR",0.333333333333333,500
"2835","B3",6,"NS","NR",0.343434343434343,500
"2836","B3",6,"NS","NR",0.353535353535354,500
"2837","B3",6,"NS","NR",0.363636363636364,500
"2838","B3",6,"NS","NR",0.373737373737374,500
"2839","B3",6,"NS","NR",0.383838383838384,500
"2840","B3",6,"NS","NR",0.393939393939394,490
"2841","B3",6,"NS","NR",0.404040404040404,490
"2842","B3",6,"NS","NR",0.414141414141414,490
"2843","B3",6,"NS","NR",0.424242424242424,490
"2844","B3",6,"NS","NR",0.434343434343434,490
"2845","B3",6,"NS","NR",0.444444444444444,490
"2846","B3",6,"NS","NR",0.454545454545455,490
"2847","B3",6,"NS","NR",0.464646464646465,490
"2848","B3",6,"NS","NR",0.474747474747475,490
"2849","B3",6,"NS","NR",0.484848484848485,490
"2850","B3",6,"NS","NR",0.494949494949495,490
"2851","B3",6,"NS","NR",0.505050505050505,490
"2852","B3",6,"NS","NR",0.515151515151515,490
"2853","B3",6,"NS","NR",0.525252525252525,490
"2854","B3",6,"NS","NR",0.535353535353535,490
"2855","B3",6,"NS","NR",0.545454545454546,490
"2856","B3",6,"NS","NR",0.555555555555556,490
"2857","B3",6,"NS","NR",0.565656565656566,490
"2858","B3",6,"NS","NR",0.575757575757576,480
"2859","B3",6,"NS","NR",0.585858585858586,470
"2860","B3",6,"NS","NR",0.595959595959596,460
"2861","B3",6,"NS","NR",0.606060606060606,450
"2862","B3",6,"NS","NR",0.616161616161616,440
"2863","B3",6,"NS","NR",0.626262626262626,440
"2864","B3",6,"NS","NR",0.636363636363636,420
"2865","B3",6,"NS","NR",0.646464646464647,420
"2866","B3",6,"NS","NR",0.656565656565657,420
"2867","B3",6,"NS","NR",0.666666666666667,420
"2868","B3",6,"NS","NR",0.676767676767677,420
"2869","B3",6,"NS","NR",0.686868686868687,420
"2870","B3",6,"NS","NR",0.696969696969697,420
"2871","B3",6,"NS","NR",0.707070707070707,420
"2872","B3",6,"NS","NR",0.717171717171717,410
"2873","B3",6,"NS","NR",0.727272727272727,400
"2874","B3",6,"NS","NR",0.737373737373737,390
"2875","B3",6,"NS","NR",0.747474747474748,380
"2876","B3",6,"NS","NR",0.757575757575758,380
"2877","B3",6,"NS","NR",0.767676767676768,380
"2878","B3",6,"NS","NR",0.777777777777778,370
"2879","B3",6,"NS","NR",0.787878787878788,350
"2880","B3",6,"NS","NR",0.797979797979798,350
"2881","B3",6,"NS","NR",0.808080808080808,330
"2882","B3",6,"NS","NR",0.818181818181818,330
"2883","B3",6,"NS","NR",0.828282828282828,310
"2884","B3",6,"NS","NR",0.838383838383838,290
"2885","B3",6,"NS","NR",0.848484848484849,290
"2886","B3",6,"NS","NR",0.858585858585859,260
"2887","B3",6,"NS","NR",0.868686868686869,100
"2888","B3",6,"NS","NR",0.878787878787879,70
"2889","B3",6,"NS","NR",0.888888888888889,70
"2890","B3",6,"NS","NR",0.898989898989899,50
"2891","B3",6,"NS","NR",0.909090909090909,40
"2892","B3",6,"NS","NR",0.919191919191919,40
"2893","B3",6,"NS","NR",0.929292929292929,30
"2894","B3",6,"NS","NR",0.939393939393939,20
"2895","B3",6,"NS","NR",0.94949494949495,20
"2896","B3",6,"NS","NR",0.95959595959596,10
"2897","B3",6,"NS","NR",0.96969696969697,10
"2898","B3",6,"NS","NR",0.97979797979798,10
"2899","B3",6,"NS","NR",0.98989898989899,0
"2900","B3",6,"NS","NR",1,0
"2901","B3",6,"RS","NR",0,0
"2902","B3",6,"RS","NR",0.0101010101010101,0
"2903","B3",6,"RS","NR",0.0202020202020202,0
"2904","B3",6,"RS","NR",0.0303030303030303,0
"2905","B3",6,"RS","NR",0.0404040404040404,0
"2906","B3",6,"RS","NR",0.0505050505050505,0
"2907","B3",6,"RS","NR",0.0606060606060606,0
"2908","B3",6,"RS","NR",0.0707070707070707,0
"2909","B3",6,"RS","NR",0.0808080808080808,0
"2910","B3",6,"RS","NR",0.0909090909090909,0
"2911","B3",6,"RS","NR",0.101010101010101,0
"2912","B3",6,"RS","NR",0.111111111111111,0
"2913","B3",6,"RS","NR",0.121212121212121,0
"2914","B3",6,"RS","NR",0.131313131313131,0
"2915","B3",6,"RS","NR",0.141414141414141,10
"2916","B3",6,"RS","NR",0.151515151515152,10
"2917","B3",6,"RS","NR",0.161616161616162,30
"2918","B3",6,"RS","NR",0.171717171717172,30
"2919","B3",6,"RS","NR",0.181818181818182,40
"2920","B3",6,"RS","NR",0.191919191919192,50
"2921","B3",6,"RS","NR",0.202020202020202,50
"2922","B3",6,"RS","NR",0.212121212121212,60
"2923","B3",6,"RS","NR",0.222222222222222,70
"2924","B3",6,"RS","NR",0.232323232323232,110
"2925","B3",6,"RS","NR",0.242424242424242,130
"2926","B3",6,"RS","NR",0.252525252525253,190
"2927","B3",6,"RS","NR",0.262626262626263,230
"2928","B3",6,"RS","NR",0.272727272727273,230
"2929","B3",6,"RS","NR",0.282828282828283,230
"2930","B3",6,"RS","NR",0.292929292929293,230
"2931","B3",6,"RS","NR",0.303030303030303,230
"2932","B3",6,"RS","NR",0.313131313131313,230
"2933","B3",6,"RS","NR",0.323232323232323,240
"2934","B3",6,"RS","NR",0.333333333333333,240
"2935","B3",6,"RS","NR",0.343434343434343,220
"2936","B3",6,"RS","NR",0.353535353535354,220
"2937","B3",6,"RS","NR",0.363636363636364,220
"2938","B3",6,"RS","NR",0.373737373737374,210
"2939","B3",6,"RS","NR",0.383838383838384,210
"2940","B3",6,"RS","NR",0.393939393939394,210
"2941","B3",6,"RS","NR",0.404040404040404,210
"2942","B3",6,"RS","NR",0.414141414141414,210
"2943","B3",6,"RS","NR",0.424242424242424,210
"2944","B3",6,"RS","NR",0.434343434343434,210
"2945","B3",6,"RS","NR",0.444444444444444,210
"2946","B3",6,"RS","NR",0.454545454545455,210
"2947","B3",6,"RS","NR",0.464646464646465,210
"2948","B3",6,"RS","NR",0.474747474747475,200
"2949","B3",6,"RS","NR",0.484848484848485,200
"2950","B3",6,"RS","NR",0.494949494949495,200
"2951","B3",6,"RS","NR",0.505050505050505,200
"2952","B3",6,"RS","NR",0.515151515151515,200
"2953","B3",6,"RS","NR",0.525252525252525,190
"2954","B3",6,"RS","NR",0.535353535353535,190
"2955","B3",6,"RS","NR",0.545454545454546,190
"2956","B3",6,"RS","NR",0.555555555555556,190
"2957","B3",6,"RS","NR",0.565656565656566,190
"2958","B3",6,"RS","NR",0.575757575757576,190
"2959","B3",6,"RS","NR",0.585858585858586,190
"2960","B3",6,"RS","NR",0.595959595959596,190
"2961","B3",6,"RS","NR",0.606060606060606,190
"2962","B3",6,"RS","NR",0.616161616161616,180
"2963","B3",6,"RS","NR",0.626262626262626,180
"2964","B3",6,"RS","NR",0.636363636363636,180
"2965","B3",6,"RS","NR",0.646464646464647,180
"2966","B3",6,"RS","NR",0.656565656565657,160
"2967","B3",6,"RS","NR",0.666666666666667,150
"2968","B3",6,"RS","NR",0.676767676767677,150
"2969","B3",6,"RS","NR",0.686868686868687,140
"2970","B3",6,"RS","NR",0.696969696969697,140
"2971","B3",6,"RS","NR",0.707070707070707,140
"2972","B3",6,"RS","NR",0.717171717171717,130
"2973","B3",6,"RS","NR",0.727272727272727,130
"2974","B3",6,"RS","NR",0.737373737373737,130
"2975","B3",6,"RS","NR",0.747474747474748,120
"2976","B3",6,"RS","NR",0.757575757575758,120
"2977","B3",6,"RS","NR",0.767676767676768,100
"2978","B3",6,"RS","NR",0.777777777777778,100
"2979","B3",6,"RS","NR",0.787878787878788,100
"2980","B3",6,"RS","NR",0.797979797979798,90
"2981","B3",6,"RS","NR",0.808080808080808,70
"2982","B3",6,"RS","NR",0.818181818181818,70
"2983","B3",6,"RS","NR",0.828282828282828,60
"2984","B3",6,"RS","NR",0.838383838383838,50
"2985","B3",6,"RS","NR",0.848484848484849,50
"2986","B3",6,"RS","NR",0.858585858585859,50
"2987","B3",6,"RS","NR",0.868686868686869,40
"2988","B3",6,"RS","NR",0.878787878787879,40
"2989","B3",6,"RS","NR",0.888888888888889,40
"2990","B3",6,"RS","NR",0.898989898989899,40
"2991","B3",6,"RS","NR",0.909090909090909,40
"2992","B3",6,"RS","NR",0.919191919191919,40
"2993","B3",6,"RS","NR",0.929292929292929,40
"2994","B3",6,"RS","NR",0.939393939393939,40
"2995","B3",6,"RS","NR",0.94949494949495,40
"2996","B3",6,"RS","NR",0.95959595959596,40
"2997","B3",6,"RS","NR",0.96969696969697,20
"2998","B3",6,"RS","NR",0.97979797979798,10
"2999","B3",6,"RS","NR",0.98989898989899,10
"3000","B3",6,"RS","NR",1,10
"3001","B3",7,"BS","BN",0,0
"3002","B3",7,"BS","BN",0.0101010101010101,0
"3003","B3",7,"BS","BN",0.0202020202020202,0
"3004","B3",7,"BS","BN",0.0303030303030303,0
"3005","B3",7,"BS","BN",0.0404040404040404,0
"3006","B3",7,"BS","BN",0.0505050505050505,0
"3007","B3",7,"BS","BN",0.0606060606060606,0
"3008","B3",7,"BS","BN",0.0707070707070707,0
"3009","B3",7,"BS","BN",0.0808080808080808,0
"3010","B3",7,"BS","BN",0.0909090909090909,0
"3011","B3",7,"BS","BN",0.101010101010101,0
"3012","B3",7,"BS","BN",0.111111111111111,0
"3013","B3",7,"BS","BN",0.121212121212121,0
"3014","B3",7,"BS","BN",0.131313131313131,0
"3015","B3",7,"BS","BN",0.141414141414141,0
"3016","B3",7,"BS","BN",0.151515151515152,0
"3017","B3",7,"BS","BN",0.161616161616162,0
"3018","B3",7,"BS","BN",0.171717171717172,0
"3019","B3",7,"BS","BN",0.181818181818182,0
"3020","B3",7,"BS","BN",0.191919191919192,0
"3021","B3",7,"BS","BN",0.202020202020202,0
"3022","B3",7,"BS","BN",0.212121212121212,0
"3023","B3",7,"BS","BN",0.222222222222222,10
"3024","B3",7,"BS","BN",0.232323232323232,20
"3025","B3",7,"BS","BN",0.242424242424242,20
"3026","B3",7,"BS","BN",0.252525252525253,20
"3027","B3",7,"BS","BN",0.262626262626263,30
"3028","B3",7,"BS","BN",0.272727272727273,60
"3029","B3",7,"BS","BN",0.282828282828283,60
"3030","B3",7,"BS","BN",0.292929292929293,70
"3031","B3",7,"BS","BN",0.303030303030303,100
"3032","B3",7,"BS","BN",0.313131313131313,110
"3033","B3",7,"BS","BN",0.323232323232323,130
"3034","B3",7,"BS","BN",0.333333333333333,230
"3035","B3",7,"BS","BN",0.343434343434343,300
"3036","B3",7,"BS","BN",0.353535353535354,300
"3037","B3",7,"BS","BN",0.363636363636364,300
"3038","B3",7,"BS","BN",0.373737373737374,300
"3039","B3",7,"BS","BN",0.383838383838384,290
"3040","B3",7,"BS","BN",0.393939393939394,290
"3041","B3",7,"BS","BN",0.404040404040404,290
"3042","B3",7,"BS","BN",0.414141414141414,290
"3043","B3",7,"BS","BN",0.424242424242424,290
"3044","B3",7,"BS","BN",0.434343434343434,290
"3045","B3",7,"BS","BN",0.444444444444444,300
"3046","B3",7,"BS","BN",0.454545454545455,300
"3047","B3",7,"BS","BN",0.464646464646465,300
"3048","B3",7,"BS","BN",0.474747474747475,290
"3049","B3",7,"BS","BN",0.484848484848485,290
"3050","B3",7,"BS","BN",0.494949494949495,290
"3051","B3",7,"BS","BN",0.505050505050505,290
"3052","B3",7,"BS","BN",0.515151515151515,280
"3053","B3",7,"BS","BN",0.525252525252525,280
"3054","B3",7,"BS","BN",0.535353535353535,280
"3055","B3",7,"BS","BN",0.545454545454546,280
"3056","B3",7,"BS","BN",0.555555555555556,280
"3057","B3",7,"BS","BN",0.565656565656566,270
"3058","B3",7,"BS","BN",0.575757575757576,270
"3059","B3",7,"BS","BN",0.585858585858586,270
"3060","B3",7,"BS","BN",0.595959595959596,270
"3061","B3",7,"BS","BN",0.606060606060606,250
"3062","B3",7,"BS","BN",0.616161616161616,240
"3063","B3",7,"BS","BN",0.626262626262626,230
"3064","B3",7,"BS","BN",0.636363636363636,230
"3065","B3",7,"BS","BN",0.646464646464647,230
"3066","B3",7,"BS","BN",0.656565656565657,230
"3067","B3",7,"BS","BN",0.666666666666667,230
"3068","B3",7,"BS","BN",0.676767676767677,230
"3069","B3",7,"BS","BN",0.686868686868687,230
"3070","B3",7,"BS","BN",0.696969696969697,220
"3071","B3",7,"BS","BN",0.707070707070707,210
"3072","B3",7,"BS","BN",0.717171717171717,210
"3073","B3",7,"BS","BN",0.727272727272727,200
"3074","B3",7,"BS","BN",0.737373737373737,200
"3075","B3",7,"BS","BN",0.747474747474748,190
"3076","B3",7,"BS","BN",0.757575757575758,190
"3077","B3",7,"BS","BN",0.767676767676768,180
"3078","B3",7,"BS","BN",0.777777777777778,170
"3079","B3",7,"BS","BN",0.787878787878788,160
"3080","B3",7,"BS","BN",0.797979797979798,160
"3081","B3",7,"BS","BN",0.808080808080808,120
"3082","B3",7,"BS","BN",0.818181818181818,110
"3083","B3",7,"BS","BN",0.828282828282828,110
"3084","B3",7,"BS","BN",0.838383838383838,100
"3085","B3",7,"BS","BN",0.848484848484849,100
"3086","B3",7,"BS","BN",0.858585858585859,100
"3087","B3",7,"BS","BN",0.868686868686869,90
"3088","B3",7,"BS","BN",0.878787878787879,70
"3089","B3",7,"BS","BN",0.888888888888889,60
"3090","B3",7,"BS","BN",0.898989898989899,60
"3091","B3",7,"BS","BN",0.909090909090909,50
"3092","B3",7,"BS","BN",0.919191919191919,40
"3093","B3",7,"BS","BN",0.929292929292929,30
"3094","B3",7,"BS","BN",0.939393939393939,20
"3095","B3",7,"BS","BN",0.94949494949495,20
"3096","B3",7,"BS","BN",0.95959595959596,10
"3097","B3",7,"BS","BN",0.96969696969697,10
"3098","B3",7,"BS","BN",0.97979797979798,10
"3099","B3",7,"BS","BN",0.98989898989899,10
"3100","B3",7,"BS","BN",1,10
"3101","B3",7,"NS","BN",0,0
"3102","B3",7,"NS","BN",0.0101010101010101,0
"3103","B3",7,"NS","BN",0.0202020202020202,0
"3104","B3",7,"NS","BN",0.0303030303030303,0
"3105","B3",7,"NS","BN",0.0404040404040404,0
"3106","B3",7,"NS","BN",0.0505050505050505,0
"3107","B3",7,"NS","BN",0.0606060606060606,0
"3108","B3",7,"NS","BN",0.0707070707070707,10
"3109","B3",7,"NS","BN",0.0808080808080808,10
"3110","B3",7,"NS","BN",0.0909090909090909,10
"3111","B3",7,"NS","BN",0.101010101010101,10
"3112","B3",7,"NS","BN",0.111111111111111,10
"3113","B3",7,"NS","BN",0.121212121212121,30
"3114","B3",7,"NS","BN",0.131313131313131,30
"3115","B3",7,"NS","BN",0.141414141414141,30
"3116","B3",7,"NS","BN",0.151515151515152,30
"3117","B3",7,"NS","BN",0.161616161616162,50
"3118","B3",7,"NS","BN",0.171717171717172,80
"3119","B3",7,"NS","BN",0.181818181818182,190
"3120","B3",7,"NS","BN",0.191919191919192,270
"3121","B3",7,"NS","BN",0.202020202020202,290
"3122","B3",7,"NS","BN",0.212121212121212,300
"3123","B3",7,"NS","BN",0.222222222222222,300
"3124","B3",7,"NS","BN",0.232323232323232,300
"3125","B3",7,"NS","BN",0.242424242424242,300
"3126","B3",7,"NS","BN",0.252525252525253,300
"3127","B3",7,"NS","BN",0.262626262626263,300
"3128","B3",7,"NS","BN",0.272727272727273,300
"3129","B3",7,"NS","BN",0.282828282828283,300
"3130","B3",7,"NS","BN",0.292929292929293,300
"3131","B3",7,"NS","BN",0.303030303030303,300
"3132","B3",7,"NS","BN",0.313131313131313,300
"3133","B3",7,"NS","BN",0.323232323232323,300
"3134","B3",7,"NS","BN",0.333333333333333,300
"3135","B3",7,"NS","BN",0.343434343434343,300
"3136","B3",7,"NS","BN",0.353535353535354,300
"3137","B3",7,"NS","BN",0.363636363636364,300
"3138","B3",7,"NS","BN",0.373737373737374,300
"3139","B3",7,"NS","BN",0.383838383838384,300
"3140","B3",7,"NS","BN",0.393939393939394,300
"3141","B3",7,"NS","BN",0.404040404040404,300
"3142","B3",7,"NS","BN",0.414141414141414,300
"3143","B3",7,"NS","BN",0.424242424242424,300
"3144","B3",7,"NS","BN",0.434343434343434,300
"3145","B3",7,"NS","BN",0.444444444444444,300
"3146","B3",7,"NS","BN",0.454545454545455,300
"3147","B3",7,"NS","BN",0.464646464646465,300
"3148","B3",7,"NS","BN",0.474747474747475,300
"3149","B3",7,"NS","BN",0.484848484848485,300
"3150","B3",7,"NS","BN",0.494949494949495,300
"3151","B3",7,"NS","BN",0.505050505050505,300
"3152","B3",7,"NS","BN",0.515151515151515,300
"3153","B3",7,"NS","BN",0.525252525252525,290
"3154","B3",7,"NS","BN",0.535353535353535,290
"3155","B3",7,"NS","BN",0.545454545454546,290
"3156","B3",7,"NS","BN",0.555555555555556,290
"3157","B3",7,"NS","BN",0.565656565656566,290
"3158","B3",7,"NS","BN",0.575757575757576,280
"3159","B3",7,"NS","BN",0.585858585858586,280
"3160","B3",7,"NS","BN",0.595959595959596,270
"3161","B3",7,"NS","BN",0.606060606060606,270
"3162","B3",7,"NS","BN",0.616161616161616,260
"3163","B3",7,"NS","BN",0.626262626262626,260
"3164","B3",7,"NS","BN",0.636363636363636,250
"3165","B3",7,"NS","BN",0.646464646464647,250
"3166","B3",7,"NS","BN",0.656565656565657,240
"3167","B3",7,"NS","BN",0.666666666666667,240
"3168","B3",7,"NS","BN",0.676767676767677,230
"3169","B3",7,"NS","BN",0.686868686868687,220
"3170","B3",7,"NS","BN",0.696969696969697,210
